CustomerID,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Reason
0282-NVSJS,Aromas,95004,36.878364,-121.629781,Female,Yes,Yes,Yes,12,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.3,355.9,No,0,
0280-XJGEX,Los Angeles,90015,34.039224,-118.266293,Male,No,No,Yes,49,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.7,5036.3,Yes,1,Competitor had better devices
0277-ORXQS,San Francisco,94108,37.791998,-122.408653,Male,No,Yes,Yes,66,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),50.55,3364.55,No,0,
0277-BKSQP,Harbor City,90710,33.798266,-118.300237,Male,No,Yes,Yes,8,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.4,475.1,No,0,
0274-JKUJR,Los Angeles,90040,33.994524,-118.149953,Male,No,Yes,Yes,7,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,58.85,465.7,No,0,
0270-THENM,Mission Hills,91345,34.266389,-118.459744,Male,No,Yes,Yes,72,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.85,5102.35,No,0,
0266-GMEAO,Lompoc,93436,34.601055,-120.382917,Male,No,Yes,Yes,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.3,8058.55,No,0,
0266-CLZKZ,San Marcos,92078,33.119028,-117.166036,Female,No,Yes,Yes,67,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.65,6717.9,No,0,
0265-PSUAE,Lotus,95651,38.815515,-120.916997,Female,No,Yes,Yes,16,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.7,1522.7,No,0,
0265-EDXBD,Mount Laguna,91948,32.830852,-116.444601,Male,Yes,Yes,No,32,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,2303.35,Yes,1,Lack of self-service on Website
0263-FJTQO,Rescue,95672,38.724322,-120.991237,Male,No,Yes,Yes,50,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.5,3486.65,No,0,
0260-ZDLGK,San Dimas,91773,34.102119,-117.815532,Female,No,No,Yes,9,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.9,651.4,Yes,1,Competitor made better offer
0259-GBZSH,San Diego,92122,32.85723,-117.209774,Male,No,No,No,2,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,181.5,Yes,1,Product dissatisfaction
0258-NOKBL,Fortuna,95540,40.584991,-124.121504,Male,No,No,No,3,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.4,268.45,No,0,
0257-ZESQC,Perris,92571,33.828289,-117.201666,Female,Yes,Yes,No,27,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes,1,Lack of self-service on Website
0257-KXZGU,Santa Clara,95051,37.348129,-121.98469,Female,No,Yes,Yes,32,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),62.45,2045.55,No,0,
0256-LTHVJ,Ludlow,92338,34.702766,-116.093376,Female,No,Yes,No,28,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Yes,1,Competitor had better devices
0254-WWRKD,Challenge,95925,39.461768,-121.195825,Female,No,Yes,Yes,67,Yes,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,3431.75,No,0,
0254-KCJGT,Bodega Bay,94923,38.377165,-123.037957,Male,No,Yes,No,52,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),81.4,4354.45,No,0,
0254-FNMCI,Downey,90241,33.940884,-118.128628,Female,No,No,No,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.9,7624.2,No,0,
0253-ZTEOB,Los Angeles,90004,34.076259,-118.310715,Female,No,Yes,Yes,48,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,No,0,
0248-PGHBZ,San Clemente,92672,33.429488,-117.609432,Female,Yes,No,No,67,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85,No,0,
0248-IPDFW,Lake Elsinore,92530,33.655421,-117.391751,Female,No,No,No,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.1,50.1,No,0,
0244-LGNFY,San Anselmo,94960,37.99272,-122.575026,Female,No,Yes,Yes,72,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.65,6733,No,0,
0239-OXEXL,Oakland,94619,37.787186,-122.14633,Female,No,No,No,46,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.25,3847.6,No,0,
0238-WHBIQ,Folsom,95630,38.672638,-121.147403,Male,No,Yes,Yes,72,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.7,6339.3,No,0,
0237-YFUTL,Midway City,92655,33.744439,-117.98588,Female,No,Yes,No,50,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.65,5405.8,No,0,
0236-HFWSV,Palmdale,93552,34.557711,-118.029441,Male,No,No,No,15,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65,Yes,1,Competitor offered higher download speeds
0235-KGSLC,Buellton,93427,34.631362,-120.238218,Female,No,No,No,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.55,85.55,Yes,1,Moved
0234-TEVTT,Tulare,93274,36.185471,-119.375243,Female,No,Yes,Yes,48,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),45,2196.3,No,0,
0233-FTHAV,Livingston,95334,37.361987,-120.748394,Female,No,No,No,60,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),79.2,4765,No,0,
0231-LXVAP,Tipton,93272,36.047414,-119.344304,Male,No,No,No,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.9,75.9,Yes,1,Attitude of support person
0230-WEQUW,Woodland Hills,91364,34.153733,-118.593408,Male,No,Yes,No,66,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,No,0,
0230-UBYPQ,Hyampom,96046,40.648024,-123.465088,Male,Yes,Yes,No,63,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),36.1,2298.9,No,0,
0229-LFJAF,Clovis,93611,36.917652,-119.593757,Male,No,No,No,72,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.65,4908.25,No,0,
0228-MAUWC,Los Gatos,95033,37.160194,-121.945611,Male,No,No,No,19,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.55,1144.6,No,0,
0225-ZORZP,Groveland,95321,37.902968,-119.667544,Male,No,No,No,3,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.3,235.05,No,0,
0224-RLWWD,Calexico,92231,32.690654,-115.431225,Female,Yes,No,No,2,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.3,89.3,No,0,
0224-HJAPT,San Diego,92104,32.741499,-117.127409,Male,No,No,No,5,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.15,223.15,Yes,1,Competitor offered higher download speeds
0222-CNVPT,Sacramento,95820,38.53508,-121.444144,Male,Yes,No,No,52,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.8,2555.05,No,0,
0221-WMXNQ,Chino,91710,33.990646,-117.663025,Male,Yes,No,No,4,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,273.4,No,0,
0220-EBGCE,Fort Jones,96032,41.5837,-122.935922,Male,No,No,No,2,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.85,167.3,Yes,1,Competitor offered more data
0219-YTZUE,San Diego,92103,32.747484,-117.166877,Male,No,Yes,No,4,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,371.9,Yes,1,Don't know
0218-QNVAS,Indio,92203,33.752938,-116.230055,Male,No,Yes,Yes,71,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),100.55,7113.75,No,0,
0215-BQKGS,Garden Grove,92844,33.766476,-117.969795,Male,No,No,No,30,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.3,2438.6,No,0,
0214-JHPFW,Lost Hills,93249,35.637715,-119.893068,Female,No,Yes,No,70,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),57.8,4039.3,No,0,
0212-ISBBF,Berkeley,94705,37.858898,-122.240512,Female,No,No,No,22,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,1098.85,No,0,
0207-MDKNV,Daly City,94014,37.691561,-122.445202,Female,No,No,No,15,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.1,1582.75,Yes,1,Competitor made better offer
0206-TBWLC,Calimesa,92320,33.982787,-117.057627,Female,No,Yes,No,54,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,114.65,6049.5,No,0,
0201-OAMXR,Mckinleyville,95519,40.965011,-124.015255,Female,No,No,No,70,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.55,8127.6,Yes,1,Network reliability
0201-MIBOL,Salida,95368,37.713152,-121.08739,Female,Yes,No,No,66,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.4,6471.85,No,0,
0197-PNKNK,Scotts Valley,95066,37.070177,-122.010077,Female,No,Yes,Yes,69,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),84.45,5848.6,No,0,
0196-VULGZ,Irvine,92620,33.716136,-117.752574,Female,Yes,Yes,No,6,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.35,474.9,Yes,1,Deceased
0196-JTUQI,Clarksburg,95612,38.384648,-121.578701,Female,No,No,No,9,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.2,633.85,No,0,
0195-IESCP,Armona,93202,36.315979,-119.710852,Male,No,Yes,No,10,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,Yes,1,Competitor offered more data
0193-ESZXP,Oceano,93445,35.059695,-120.604741,Female,Yes,Yes,No,58,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.5,6205.5,Yes,1,Attitude of support person
0191-ZHSKZ,Hawthorne,90250,33.914775,-118.348083,Male,Yes,No,No,30,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.75,2111.3,No,0,
0191-EQUUH,Landers,92285,34.341737,-116.539416,Female,No,No,Yes,25,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),35.05,844.45,No,0,
0187-WZNAB,Del Rey,93616,36.657462,-119.595293,Female,No,Yes,Yes,27,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.4,1972.35,No,0,
0187-QSXOE,Fresno,93725,36.623632,-119.741322,Male,Yes,Yes,No,7,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89,605.45,No,0,
0186-CAERR,Auburn,95603,38.912881,-121.082766,Male,No,No,No,71,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),116.3,8309.55,No,0,
0181-RITDD,San Diego,92120,32.807867,-117.060993,Male,No,Yes,Yes,62,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.15,6825.65,No,0,
0178-SZBHO,Tuolumne,95379,37.939768,-120.188002,Male,No,Yes,Yes,47,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,87.2,4017.45,No,0,
0177-PXBAT,Desert Center,92239,33.889605,-115.257009,Male,Yes,Yes,No,33,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.9,3694.7,No,0,
0168-XZKBB,Boron,93516,34.95703,-117.73045,Female,No,Yes,No,19,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,1564.4,No,0,
0164-APGRB,Calistoga,94515,38.629618,-122.593216,Female,No,No,No,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.9,8496.7,No,0,
0156-FVPTA,Solvang,93463,34.624399,-120.137875,Male,No,Yes,No,22,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.2,1152.7,Yes,1,Attitude of service provider
0151-ONTOV,Moorpark,93021,34.312945,-118.858169,Female,No,No,No,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.9,70.9,Yes,1,Attitude of support person
0148-DCDOS,Planada,95365,37.329725,-120.306399,Male,No,No,No,25,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.7,2362.1,Yes,1,Price too high
0147-ESWWR,Atascadero,93422,35.453912,-120.69461,Female,Yes,Yes,No,39,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,3949.15,No,0,
0141-YEAYS,Lone Pine,93545,36.590415,-118.073839,Female,Yes,No,No,27,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.45,2401.05,No,0,
0139-IVFJG,Inyokern,93527,36.041315,-118.188235,Female,No,Yes,No,2,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,90.35,190.5,No,0,
0137-OCGAB,Fairfield,94533,38.287136,-122.02711,Female,No,No,No,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.2,80.2,Yes,1,Lack of affordable download/upload speed
0136-IFMYD,Los Angeles,90001,33.973616,-118.24902,Male,Yes,Yes,No,69,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.95,7634.25,No,0,
0135-NMXAP,Lodi,95240,38.123544,-121.159078,Female,No,No,No,12,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.75,1052.4,Yes,1,Attitude of support person
0134-XWXCE,Santa Monica,90403,34.031529,-118.491156,Female,Yes,No,No,44,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.85,3268.05,No,0,
0133-BMFZO,Alhambra,91803,34.074736,-118.145959,Female,No,No,No,2,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.25,181.65,Yes,1,Competitor offered higher download speeds
0130-SXOUN,Glenhaven,95443,39.045246,-122.743181,Male,No,No,No,66,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,5976.9,No,0,
0129-KPTWJ,North Highlands,95660,38.671295,-121.388251,Male,No,Yes,No,72,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,6747.35,No,0,
0128-MKWSG,Stevenson Ranch,91381,34.364153,-118.615583,Female,No,No,Yes,26,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,45.8,1147,No,0,
0125-LZQXK,Big Oak Flat,95305,37.818589,-120.256995,Male,No,No,No,15,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1553.95,Yes,1,Attitude of service provider
0123-CRBRT,Monterey Park,91755,34.049172,-118.115022,Female,No,Yes,No,61,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.1,5526.75,No,0,
0122-OAHPZ,Oceanside,92057,33.254497,-117.285879,Female,No,No,No,7,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,511.25,Yes,1,Price too high
0121-SNYRK,Redway,95560,40.142256,-123.852927,Male,No,No,No,50,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,35.4,1748.9,No,0,
0118-JPNOY,Le Grand,95333,37.249377,-120.249581,Female,Yes,No,No,26,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,No,0,
0117-LFRMW,Angwin,94508,38.542448,-122.419923,Male,No,Yes,Yes,37,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.2,1448.8,Yes,1,Competitor offered more data
0115-TFERT,Fresno,93650,36.841655,-119.797113,Male,No,Yes,No,21,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.2,2317.1,Yes,1,Attitude of service provider
0114-PEGZZ,Round Mountain,96084,40.923558,-122.059933,Female,No,No,No,33,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,107.55,3645.5,No,0,
0114-IGABW,Cambria,93428,35.591387,-121.032256,Female,No,Yes,No,71,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),58.25,4145.9,No,0,
0112-QWPNC,Valyermo,93563,34.39583,-117.734568,Male,No,Yes,No,49,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,84.35,4059.35,Yes,1,Competitor offered higher download speeds
0112-QAWRZ,Palo Verde,92266,33.3249,-114.758334,Male,No,Yes,Yes,16,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.8,1442.2,No,0,
0111-KLBQG,Morongo Valley,92256,34.097863,-116.594561,Male,Yes,Yes,Yes,32,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.95,2861.45,No,0,
0107-YHINA,Los Angeles,90062,34.003553,-118.308933,Male,No,No,No,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,99.75,Yes,1,Attitude of support person
0106-UGRDO,Kenwood,95452,38.419525,-122.521585,Female,No,Yes,No,69,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116,8182.85,No,0,
0106-GHRQR,Rancho Palos Verdes,90275,33.753146,-118.367459,Male,No,No,No,16,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.4,1212.1,No,0,
0104-PPXDV,San Diego,92113,32.697098,-117.116587,Male,No,Yes,No,58,Yes,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),50.3,2878.55,No,0,
0103-CSITQ,Modesto,95357,37.670526,-120.877572,Female,No,Yes,No,57,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.4,6252.7,No,0,
0100-DUVFC,Wilmington,90744,33.782068,-118.262263,Male,Yes,Yes,No,70,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.8,7308.95,No,0,
0096-FCPUF,Santa Rosa,95404,38.526941,-122.709096,Male,No,No,No,30,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,64.5,1888.45,No,0,
0096-BXERS,Inverness,94937,38.099323,-122.945723,Female,No,Yes,No,6,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.35,314.55,No,0,
0094-OIFMO,North Hollywood,91605,34.207295,-118.400022,Female,Yes,No,Yes,11,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95,1120.3,Yes,1,Product dissatisfaction
0093-XWZFY,Desert Hot Springs,92241,33.832799,-116.250973,Male,No,No,No,40,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,4036.85,Yes,1,Competitor had better devices
0093-EXYQL,Ojai,93023,34.581308,-118.931948,Female,Yes,No,No,40,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.55,3673.6,No,0,
0089-IIQKO,Coleville,96107,38.42528,-119.475741,Female,No,Yes,Yes,39,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.95,3767.4,No,0,
0083-PIVIK,Tulelake,96134,41.813521,-121.492666,Male,No,No,No,64,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,81.25,5567.55,No,0,
0082-OQIQY,Farmington,95230,37.956963,-120.863055,Male,No,No,No,29,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,2607.6,No,0,
0082-LDZUE,Calistoga,94515,38.629618,-122.593216,Male,No,No,No,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.3,44.3,No,0,
0080-OROZO,El Portal,95318,37.654551,-119.822984,Female,No,No,No,35,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.25,3532,No,0,
0080-EMYVY,Lodi,95240,38.123544,-121.159078,Female,No,No,No,14,Yes,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),51.45,727.85,No,0,
0078-XZMHT,Visalia,93291,36.391777,-119.372842,Male,No,Yes,No,72,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.15,6316.2,No,0,
0076-LVEPS,Tujunga,91042,34.296574,-118.244839,Male,No,No,Yes,29,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,45,1242.45,No,0,
0074-HDKDG,San Jose,95126,37.327069,-121.916819,Male,No,Yes,No,25,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),61.6,1611,No,0,
0068-FIGTF,Fremont,94539,37.516791,-121.899117,Female,No,No,No,27,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,78.2,2078.95,No,0,
0067-DKWBL,Tipton,93272,36.047414,-119.344304,Male,Yes,No,No,2,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,Yes,1,Competitor had better devices
0064-YIJGF,Yermo,92398,35.013299,-116.834092,Male,No,Yes,Yes,27,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,1929,No,0,
0060-FUALY,Los Angeles,90003,33.964131,-118.272783,Female,No,Yes,No,59,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.75,5597.65,No,0,
0058-EVZWM,Stockton,95209,38.044523,-121.348048,Female,No,Yes,No,55,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.8,4959.6,No,0,
0056-EPFBG,Redding,96003,40.677649,-122.29467,Male,No,Yes,Yes,20,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.4,825.4,No,0,
0052-DCKON,Los Angeles,90063,34.044271,-118.185237,Male,No,Yes,No,66,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),115.8,7942.15,No,0,
0048-LUMLS,Moss Beach,94038,37.515556,-122.502311,Male,No,Yes,Yes,37,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),91.2,3247.55,No,0,
0036-IHMOT,Parlier,93648,36.622237,-119.521126,Female,No,Yes,Yes,55,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.7,5656.75,No,0,
0032-PGELS,Palomar Mountain,92060,33.309852,-116.823091,Female,No,Yes,Yes,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),30.5,30.5,Yes,1,Attitude of service provider
0027-KWYKW,Alpaugh,93201,35.869626,-119.498771,Female,No,Yes,Yes,23,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,1849.95,No,0,
0023-XUOPT,Carnelian Bay,96140,39.227434,-120.091806,Female,No,Yes,No,13,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.1,1215.6,Yes,1,Don't know
0023-HGHWL,Morgan Hill,95037,37.161544,-121.649371,Male,Yes,No,No,1,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.1,25.1,Yes,1,Competitor made better offer
0022-TCJCI,Daly City,94015,37.680844,-122.48131,Male,Yes,No,No,45,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),62.7,2791.5,Yes,1,Limited range of services
0021-IKXGC,San Marcos,92078,33.119028,-117.166036,Female,Yes,No,No,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.1,72.1,No,0,
0020-JDNXP,Point Reyes Station,94956,38.060264,-122.830646,Female,No,Yes,Yes,34,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,61.25,1993.2,No,0,
0020-INWCK,Woodlake,93286,36.464635,-119.094348,Female,No,Yes,Yes,71,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),95.75,6849.4,No,0,
0019-GFNTW,Los Olivos,93441,34.70434,-120.02609,Female,No,No,No,56,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),45.05,2560.1,No,0,
0019-EFAEP,La Mesa,91942,32.782501,-117.01611,Female,No,No,No,72,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),101.3,7261.25,No,0,
0018-NYROU,Antelope,95843,38.715498,-121.363411,Female,No,Yes,No,5,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.95,351.5,No,0,
0017-IUDMW,Sunnyvale,94086,37.378541,-122.020456,Female,No,Yes,Yes,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.8,8456.75,No,0,
0017-DINOC,Rancho Santa Fe,92091,32.99356,-117.207121,Male,No,No,No,54,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),45.2,2460.55,No,0,
0016-QLJIS,Sheridan,95681,38.984756,-121.345074,Female,No,Yes,Yes,65,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.45,5957.9,No,0,
